fid,hex_id,tipo,zona,estado,chl_count,chl_sum,chl_mean,chl_min,chl_max
54,HEX0000054,Oceano,Marina,Baja California,4,0.323365300893784,0.0808413252234459,0.0800410881638527,0.0814702436327934
55,HEX0000055,Oceano,Marina,Baja California,5,0.403189934790134,0.0806379869580269,0.0797486454248428,0.0814086124300957
56,HEX0000056,Oceano,Marina,Baja California,5,0.398683443665504,0.0797366887331009,0.0788902565836906,0.080995038151741
57,HEX0000057,Oceano,Marina,Baja California,4,0.319660298526287,0.0799150746315718,0.0795339196920395,0.0803716108202934
58,HEX0000058,Oceano,Marina,Baja California,5,0.404413290321827,0.0808826580643654,0.0805409178137779,0.0814329013228416
59,HEX0000059,Oceano,Marina,Baja California,5,0.404161937534809,0.0808323875069618,0.0803443863987923,0.0812944993376732
60,HEX0000060,Oceano,Marina,Baja California,4,0.320870436728001,0.0802176091820002,0.0794178619980812,0.0814723670482635
61,HEX0000061,Oceano,Marina,Baja California,4,0.322373144328594,0.0805932860821486,0.0796248614788055,0.0820545554161072
62,HEX0000062,Oceano,Marina,Baja California,5,0.419606931507587,0.0839213863015175,0.0820066928863525,0.0848114117980003
63,HEX0000063,Oceano,Marina,Baja California,4,0.345201388001442,0.0863003470003605,0.0848278254270554,0.0870222896337509
64,HEX0000064,Oceano,Marina,Baja California,6,0.522266261279583,0.0870443768799305,0.0848374143242836,0.0887719988822937
65,HEX0000065,Oceano,Marina,Baja California,5,0.417118199169636,0.0834236398339272,0.0816338881850243,0.0843640118837357
66,HEX0000066,Oceano,Marina,Baja California,5,0.405042223632336,0.0810084447264671,0.0804469585418701,0.0817145928740501
67,HEX0000067,Oceano,Marina,Baja California,4,0.323635257780552,0.080908814445138,0.079501710832119,0.0815166011452675
68,HEX0000068,Oceano,Marina,Baja California,5,0.400378912687302,0.0800757825374603,0.0794801786541939,0.0807923749089241
69,HEX0000069,Oceano,Marina,Baja California,5,0.403814129531384,0.0807628259062767,0.0800099819898605,0.0812224000692368
70,HEX0000070,Oceano,Marina,Baja California,4,0.333854712545872,0.0834636781364679,0.0827231556177139,0.0838825479149818
71,HEX0000071,Oceano,Marina,Baja California,4,0.321835294365883,0.0804588235914707,0.0796496346592903,0.0811342820525169
72,HEX0000072,Oceano,Marina,Baja California,6,0.486082218587399,0.0810137030978998,0.0801895260810852,0.0822075381875038
73,HEX0000073,Oceano,Marina,Baja California,4,0.323123924434185,0.0807809811085463,0.0800169110298157,0.0816553309559822
74,HEX0000074,Oceano,Marina,Baja California,4,0.3158268481493,0.0789567120373249,0.0784113630652428,0.0793629884719849
75,HEX0000075,Oceano,Marina,Baja California,6,0.488907724618912,0.0814846207698186,0.0803297907114029,0.08284642547369
76,HEX0000076,Oceano,Marina,Baja California,4,0.323950365185738,0.0809875912964344,0.0802901536226273,0.0817099213600159
77,HEX0000077,Oceano,Marina,Baja California,4,0.319302827119827,0.0798257067799568,0.079158142209053,0.0803773477673531
78,HEX0000078,Oceano,Marina,Baja California,5,0.405383579432964,0.0810767158865929,0.079958513379097,0.0821070820093155
79,HEX0000079,Oceano,Marina,Baja California,4,0.318725124001503,0.0796812810003757,0.0793329179286957,0.0800135284662247
80,HEX0000080,Oceano,Marina,Baja California,6,0.504547752439976,0.0840912920733293,0.0834666565060616,0.0849543884396553
81,HEX0000081,Oceano,Marina,Baja California,5,0.421138182282448,0.0842276364564896,0.0825095698237419,0.0868242755532265
82,HEX0000082,Oceano,Marina,Baja California,4,0.348953485488892,0.0872383713722229,0.0851627439260483,0.0893061980605125
83,HEX0000083,Oceano,Marina,Baja California,4,0.353564642369747,0.0883911605924368,0.0873581990599632,0.0889710038900375
84,HEX0000084,Oceano,Marina,Baja California,4,0.334067717194557,0.0835169292986393,0.079911969602108,0.0860068649053574
85,HEX0000085,Oceano,Marina,Baja California,5,0.411678083240986,0.0823356166481972,0.0805234536528587,0.0842321291565895
86,HEX0000086,Oceano,Marina,Baja California,5,0.40958896279335,0.08191779255867,0.0815114229917526,0.0824478417634964
87,HEX0000087,Oceano,Marina,Baja California,4,0.32772720605135,0.0819318015128374,0.0804208815097809,0.0832137018442154
88,HEX0000088,Oceano,Marina,Baja California,6,0.4803796261549,0.0800632710258166,0.0793759673833847,0.0814418867230415
89,HEX0000089,Oceano,Marina,Baja California,5,0.407796747982502,0.0815593495965004,0.0808373093605042,0.0819785371422768
90,HEX0000090,Oceano,Marina,Baja California,4,0.327057465910912,0.0817643664777279,0.0808698460459709,0.0821929126977921
91,HEX0000091,Oceano,Marina,Baja California,5,0.410934828221798,0.0821869656443596,0.0793307796120644,0.084046296775341
92,HEX0000092,Oceano,Marina,Baja California,5,0.406158037483692,0.0812316074967384,0.0802476555109024,0.0818474516272545
93,HEX0000093,Oceano,Marina,Baja California,4,0.318012326955795,0.0795030817389488,0.0793481320142746,0.0797723904252052
94,HEX0000094,Oceano,Marina,Baja California,5,0.395883798599243,0.0791767597198486,0.0781472250819206,0.080774262547493
95,HEX0000095,Oceano,Marina,Baja California,5,0.412426009774208,0.0824852019548416,0.0814126059412956,0.0833480954170227
96,HEX0000096,Oceano,Marina,Baja California,4,0.323210403323174,0.0808026008307934,0.0802086591720581,0.0816784724593163
97,HEX0000097,Oceano,Marina,Baja California,6,0.483154192566872,0.0805256987611453,0.0793481022119522,0.0811610743403435
98,HEX0000098,Oceano,Marina,Baja California,5,0.407078064978123,0.0814156129956245,0.0801609978079796,0.0829601213335991
99,HEX0000099,Oceano,Marina,Baja California,4,0.333623975515366,0.0834059938788414,0.0813935771584511,0.0852654948830605
100,HEX0000100,Oceano,Marina,Baja California,4,0.34022344648838,0.0850558616220951,0.0836674124002457,0.0863602533936501
101,HEX0000101,Oceano,Marina,Baja California,4,0.349816888570786,0.0874542221426964,0.0865439847111702,0.0887356176972389
102,HEX0000102,Oceano,Marina,Baja California,5,0.437997475266457,0.0875994950532913,0.0861451551318169,0.0889840498566628
103,HEX0000103,Oceano,Marina,Baja California,4,0.350850097835064,0.087712524458766,0.086889274418354,0.0888460651040077
104,HEX0000104,Oceano,Marina,Baja California,5,0.425226293504238,0.0850452587008476,0.0836853682994843,0.0860438346862793
105,HEX0000105,Oceano,Marina,Baja California,4,0.34479258954525,0.0861981473863125,0.0848577991127968,0.0883048325777054
106,HEX0000106,Oceano,Marina,Baja California,4,0.327167972922325,0.0817919932305813,0.0812645480036736,0.0820981413125992
107,HEX0000107,Oceano,Marina,Baja California,4,0.327951550483704,0.0819878876209259,0.0819116681814194,0.0820290744304657
108,HEX0000108,Oceano,Marina,Baja California,4,0.327488444745541,0.0818721111863852,0.0812869593501091,0.0826700553297997
109,HEX0000109,Oceano,Marina,Baja California,4,0.329513467848301,0.0823783669620752,0.0815400779247284,0.0832877159118652
110,HEX0000110,Oceano,Marina,Baja California,4,0.328141070902348,0.0820352677255869,0.0815316066145897,0.0831615552306175
111,HEX0000111,Oceano,Marina,Baja California,4,0.324692934751511,0.0811732336878777,0.0803479179739952,0.0820347145199776
112,HEX0000112,Oceano,Marina,Baja California,5,0.409161508083344,0.0818323016166687,0.0802831798791885,0.0841770768165588
113,HEX0000113,Oceano,Marina,Baja California,4,0.325791276991367,0.0814478192478418,0.0810270830988884,0.0818639844655991
114,HEX0000114,Oceano,Marina,Baja California,4,0.312974706292152,0.0782436765730381,0.0780314058065414,0.0785856321454048
115,HEX0000115,Oceano,Marina,Baja California,5,0.408244490623474,0.0816488981246948,0.0805434063076973,0.0828382968902588
116,HEX0000116,Oceano,Marina,Baja California,4,0.329862020909786,0.0824655052274466,0.0811594501137733,0.0839103758335114
117,HEX0000117,Oceano,Marina,Baja California,4,0.32236447930336,0.08059111982584,0.0790464729070663,0.0820368006825447
118,HEX0000118,Oceano,Marina,Baja California,4,0.324845917522907,0.0812114793807268,0.0802381783723831,0.0824238657951355
119,HEX0000119,Oceano,Marina,Baja California,4,0.32979030162096,0.0824475754052401,0.0816871970891953,0.0834462642669678
120,HEX0000120,Oceano,Marina,Baja California,5,0.429060280323029,0.0858120560646057,0.0843666046857834,0.0871767327189445
121,HEX0000121,Oceano,Marina,Baja California,4,0.343759790062904,0.0859399475157261,0.0846384987235069,0.0867291241884232
122,HEX0000122,Oceano,Marina,Baja California,5,0.451384626328945,0.090276925265789,0.0898852869868279,0.090720035135746
123,HEX0000123,Oceano,Marina,Baja California,6,0.532437466084957,0.0887395776808262,0.0874900221824646,0.0901172161102295
124,HEX0000124,Oceano,Marina,Baja California,4,0.357273705303669,0.0893184263259172,0.0882528573274612,0.090137779712677
125,HEX0000125,Oceano,Marina,Baja California,4,0.345714181661606,0.0864285454154015,0.0847042798995972,0.0885640233755112
126,HEX0000126,Oceano,Marina,Baja California,4,0.346484676003456,0.086621169000864,0.0862094983458519,0.0872963890433311
127,HEX0000127,Oceano,Marina,Baja California,6,0.505990356206894,0.0843317260344823,0.0821210443973541,0.086352214217186
128,HEX0000128,Oceano,Marina,Baja California,4,0.330855898559093,0.0827139746397734,0.081703744828701,0.0832519009709358
129,HEX0000129,Oceano,Marina,Baja California,5,0.411563634872437,0.0823127269744873,0.0817193686962128,0.083003081381321
130,HEX0000130,Oceano,Marina,Baja California,5,0.407668903470039,0.0815337806940079,0.0804731026291847,0.0823132023215294
131,HEX0000131,Oceano,Marina,Baja California,4,0.327470257878304,0.0818675644695759,0.0816236883401871,0.082356184720993
132,HEX0000132,Oceano,Marina,Baja California,5,0.406238712370396,0.0812477424740791,0.0804909020662308,0.0822239965200424
133,HEX0000133,Oceano,Marina,Baja California,4,0.329007707536221,0.0822519268840551,0.081851914525032,0.0830985978245735
134,HEX0000134,Oceano,Marina,Baja California,4,0.331889949738979,0.0829724874347448,0.0813372284173965,0.0848803371191025
135,HEX0000135,Oceano,Marina,Baja California,5,0.40104341506958,0.080208683013916,0.0796136856079102,0.0806730762124062
136,HEX0000136,Oceano,Marina,Baja California,4,0.318623512983322,0.0796558782458305,0.0789809003472328,0.0802237838506699
137,HEX0000137,Oceano,Marina,Baja California,4,0.325091384351254,0.0812728460878134,0.080383762717247,0.082580991089344
138,HEX0000138,Oceano,Marina,Baja California,5,0.402596391737461,0.0805192783474922,0.0798141658306122,0.0812080875039101
139,HEX0000139,Oceano,Marina,Baja California,5,0.411410354077816,0.0822820708155632,0.0800566226243973,0.0840942710638046
140,HEX0000140,Oceano,Marina,Baja California,4,0.331126719713211,0.0827816799283028,0.0821746587753296,0.0838375836610794
141,HEX0000141,Oceano,Marina,Baja California,5,0.427467539906502,0.0854935079813004,0.0827426016330719,0.08780537545681
142,HEX0000142,Oceano,Marina,Baja California,6,0.5154138058424,0.0859023009737333,0.0852137133479118,0.0865367725491524
143,HEX0000143,Oceano,Marina,Baja California,4,0.356775693595409,0.0891939233988523,0.0881957784295082,0.0902053117752075
144,HEX0000144,Oceano,Marina,Baja California,4,0.362136527895927,0.0905341319739819,0.0898006930947304,0.0909507572650909
145,HEX0000145,Oceano,Marina,Baja California,6,0.540035128593445,0.0900058547655741,0.0883084237575531,0.0923576205968857
146,HEX0000146,Oceano,Marina,Baja California,4,0.363157391548157,0.0907893478870392,0.0903776884078979,0.0910421535372734
147,HEX0000147,Oceano,Marina,Baja California,6,0.524929523468018,0.0874882539113363,0.0866529569029808,0.0881384685635567
148,HEX0000148,Oceano,Marina,Baja California,4,0.346048057079315,0.0865120142698288,0.0859002396464348,0.0870794281363487
149,HEX0000149,Oceano,Marina,Baja California,4,0.351515024900436,0.0878787562251091,0.0866142138838768,0.0886263847351074
150,HEX0000150,Oceano,Marina,Baja California,6,0.496186532080173,0.0826977553466956,0.0818073228001595,0.0844788923859596
151,HEX0000151,Oceano,Marina,Baja California,4,0.33098503947258,0.082746259868145,0.0821341499686241,0.0833896473050117
152,HEX0000152,Oceano,Marina,Baja California,4,0.325361214578152,0.0813403036445379,0.0809146836400032,0.0816421285271645
153,HEX0000153,Oceano,Marina,Baja California,6,0.490629136562347,0.0817715227603912,0.0806838497519493,0.083238273859024
154,HEX0000154,Oceano,Marina,Baja California,4,0.322448387742043,0.0806120969355106,0.0799888074398041,0.0812284573912621
155,HEX0000155,Oceano,Marina,Baja California,5,0.403610199689865,0.080722039937973,0.0790561512112617,0.0817198306322098
156,HEX0000156,Oceano,Marina,Baja California,6,0.493690729141235,0.0822817881902059,0.0814953818917274,0.0832415074110031
157,HEX0000157,Oceano,Marina,Baja California,4,0.325743161141872,0.0814357902854681,0.0803680196404457,0.0831617414951324
158,HEX0000158,Oceano,Marina,Baja California,5,0.395518876612186,0.0791037753224373,0.0789575949311256,0.0792930200695992
159,HEX0000159,Oceano,Marina,Baja California,6,0.485133863985538,0.0808556439975898,0.0801602900028229,0.0816569700837135
160,HEX0000160,Oceano,Marina,Baja California,4,0.321885034441948,0.080471258610487,0.0802451819181442,0.0808884799480438
161,HEX0000161,Oceano,Marina,Baja California,5,0.404791049659252,0.0809582099318504,0.0798261985182762,0.0824294462800026
162,HEX0000162,Oceano,Marina,Baja California,6,0.492427974939346,0.0820713291565577,0.0811360031366348,0.0831428095698357
163,HEX0000163,Oceano,Marina,Baja California,4,0.338563092052937,0.0846407730132341,0.0844310075044632,0.0847802609205246
164,HEX0000164,Oceano,Marina,Baja California,4,0.342479109764099,0.0856197774410248,0.0853346064686775,0.0859386101365089
165,HEX0000165,Oceano,Marina,Baja California,6,0.519538469612598,0.0865897449354331,0.0857871249318123,0.0870968177914619
166,HEX0000166,Oceano,Marina,Baja California,4,0.357721172273159,0.0894302930682898,0.0880336463451385,0.0913775563240051
167,HEX0000167,Oceano,Marina,Baja California,4,0.360479317605495,0.0901198294013739,0.0898543447256088,0.0902864187955856
168,HEX0000168,Oceano,Marina,Baja California,6,0.564046934247017,0.0940078223745028,0.0918358415365219,0.096744030714035
169,HEX0000169,Oceano,Marina,Baja California,5,0.467676840722561,0.0935353681445122,0.0917503759264946,0.0957453548908234
170,HEX0000170,Oceano,Marina,Baja California,4,0.354778707027435,0.0886946767568588,0.0870657712221146,0.0895110964775085
171,HEX0000171,Oceano,Marina,Baja California,5,0.42868497222662,0.0857369944453239,0.0847762823104858,0.0869720503687859
172,HEX0000172,Oceano,Marina,Baja California,4,0.345323026180267,0.0863307565450668,0.0853327065706253,0.0877699106931686
173,HEX0000173,Oceano,Marina,Baja California,4,0.349752493202686,0.0874381233006716,0.085242934525013,0.0895947217941284
174,HEX0000174,Oceano,Marina,Baja California,6,0.497085101902485,0.0828475169837475,0.0820517092943192,0.0837629362940788
175,HEX0000175,Oceano,Marina,Baja California,4,0.326489575207233,0.0816223938018084,0.0812139213085175,0.0826405733823776
176,HEX0000176,Oceano,Marina,Baja California,4,0.329201824963093,0.0823004562407732,0.0818709582090378,0.0825341194868088
177,HEX0000177,Oceano,Marina,Baja California,6,0.482438586652279,0.0804064311087132,0.0798555687069893,0.0808342024683952
178,HEX0000178,Oceano,Marina,Baja California,4,0.319086886942387,0.0797717217355967,0.0791109353303909,0.0802812054753304
179,HEX0000179,Oceano,Marina,Baja California,4,0.326156735420227,0.0815391838550568,0.0800600424408913,0.0826509892940521
180,HEX0000180,Oceano,Marina,Baja California,6,0.506098523736,0.084349753956,0.0828579738736153,0.0853061825037003
181,HEX0000181,Oceano,Marina,Baja California,4,0.32492420822382,0.0812310520559549,0.0796973034739494,0.0823512822389603
182,HEX0000182,Oceano,Marina,Baja California,4,0.320430994033813,0.0801077485084534,0.0795237869024277,0.0805515572428703
183,HEX0000183,Oceano,Marina,Baja California,6,0.478556551039219,0.0797594251732032,0.0789018645882607,0.0805143490433693
184,HEX0000184,Oceano,Marina,Baja California,4,0.32169933617115,0.0804248340427876,0.0793643221259117,0.0810646414756775
185,HEX0000185,Oceano,Marina,Baja California,4,0.328867860138416,0.0822169650346041,0.0814451426267624,0.0825258567929268
186,HEX0000186,Oceano,Marina,Baja California,6,0.498654529452324,0.083109088242054,0.082147940993309,0.0840594619512558
187,HEX0000187,Oceano,Marina,Baja California,4,0.341906160116196,0.0854765400290489,0.0848755538463593,0.0864816382527351
188,HEX0000188,Oceano,Marina,Baja California,4,0.347535684704781,0.0868839211761951,0.0863746479153633,0.0875224694609642
189,HEX0000189,Oceano,Marina,Baja California,6,0.530309922993183,0.0883849871655305,0.087811715900898,0.089372456073761
190,HEX0000190,Oceano,Marina,Baja California,5,0.45765508711338,0.0915310174226761,0.0910420417785645,0.0921520367264748
191,HEX0000191,Oceano,Marina,Baja California,4,0.36842792481184,0.09210698120296,0.0901987552642822,0.0937612503767014
192,HEX0000192,Oceano,Marina,Baja California,5,0.468953751027584,0.0937907502055168,0.0916406586766243,0.0962467417120934
193,HEX0000193,Oceano,Marina,Baja California,4,0.391389109194279,0.0978472772985697,0.0972630232572556,0.0985711738467216
194,HEX0000194,Oceano,Marina,Baja California,5,0.450228676199913,0.0900457352399826,0.0895139873027802,0.0906249284744263
195,HEX0000195,Oceano,Marina,Baja California,4,0.343508422374725,0.0858771055936813,0.0851250067353249,0.0868744105100632
196,HEX0000196,Oceano,Marina,Baja California,5,0.427829563617706,0.0855659127235413,0.0851118937134743,0.0862391889095306
197,HEX0000197,Oceano,Marina,Baja California,5,0.442098870873451,0.0884197741746902,0.0867789834737778,0.0907571092247963
198,HEX0000198,Oceano,Marina,Baja California,4,0.340347230434418,0.0850868076086044,0.0831923335790634,0.0869741216301918
199,HEX0000199,Oceano,Marina,Baja California,5,0.410844549536705,0.082168909907341,0.0816338285803795,0.0832387357950211
200,HEX0000200,Oceano,Marina,Baja California,4,0.328485772013664,0.0821214430034161,0.0816029161214828,0.0825151801109314
201,HEX0000201,Oceano,Marina,Baja California,4,0.326770320534706,0.0816925801336765,0.0814581885933876,0.0818062201142311
202,HEX0000202,Oceano,Marina,Baja California,6,0.487915232777596,0.0813192054629326,0.0799681320786476,0.0828847289085388
203,HEX0000203,Oceano,Marina,Baja California,3,0.238184534013271,0.0793948446710904,0.0792873650789261,0.0795183256268501
204,HEX0000204,Oceano,Marina,Baja California,4,0.321749351918697,0.0804373379796743,0.0797930434346199,0.08084537088871
205,HEX0000205,Oceano,Marina,Baja California,6,0.5024733543396,0.0837455590565999,0.0820066332817078,0.084527313709259
206,HEX0000206,Oceano,Marina,Baja California,4,0.32005387544632,0.0800134688615799,0.0793024152517319,0.0805013030767441
207,HEX0000207,Oceano,Marina,Baja California,4,0.320206791162491,0.0800516977906227,0.0797910690307617,0.0803989917039871
208,HEX0000208,Oceano,Marina,Baja California,6,0.484770521521568,0.0807950869202614,0.0801773816347122,0.0815267264842987
209,HEX0000209,Oceano,Marina,Baja California,4,0.323907591402531,0.0809768978506327,0.080155074596405,0.0815023332834244
210,HEX0000210,Oceano,Marina,Baja California,4,0.329357594251633,0.0823393985629082,0.0818324536085129,0.0829506367444992
211,HEX0000211,Oceano,Marina,Baja California,6,0.497108824551105,0.0828514707585176,0.0820705816149712,0.0839527398347855
212,HEX0000212,Oceano,Marina,Baja California,5,0.427444152534008,0.0854888305068016,0.0846348479390144,0.0861148610711098
213,HEX0000213,Oceano,Marina,Baja California,4,0.346198499202728,0.0865496248006821,0.0861087739467621,0.0870354771614075
214,HEX0000214,Oceano,Marina,Baja California,5,0.443152830004692,0.0886305660009384,0.0877214372158051,0.0895683467388153
215,HEX0000215,Oceano,Marina,Baja California,4,0.365407168865204,0.091351792216301,0.0904949977993965,0.0921588391065598
216,HEX0000216,Oceano,Marina,Baja California,4,0.386974342167377,0.0967435855418444,0.0952218696475029,0.0979437008500099
217,HEX0000217,Oceano,Marina,Baja California,5,0.479652501642704,0.0959305003285408,0.0945148393511772,0.0968193635344505
218,HEX0000218,Oceano,Marina,Baja California,5,0.500157162547112,0.100031432509422,0.0988205671310425,0.102528169751167
219,HEX0000219,Oceano,Marina,Baja California,4,0.371125742793083,0.0927814356982708,0.090326726436615,0.0952441170811653
220,HEX0000220,Oceano,Marina,Baja California,5,0.437196627259254,0.0874393254518509,0.0864457115530968,0.0887982472777367
221,HEX0000221,Oceano,Marina,Baja California,5,0.429071985185146,0.0858143970370293,0.0843307599425316,0.0872210487723351
222,HEX0000222,Oceano,Marina,Baja California,4,0.343654274940491,0.0859135687351227,0.0849781259894371,0.0869955569505692
223,HEX0000223,Oceano,Marina,Baja California,5,0.447762876749039,0.0895525753498077,0.0871794298291206,0.0906270518898964
224,HEX0000224,Oceano,Marina,Baja California,4,0.339264638721943,0.0848161596804857,0.0841109752655029,0.0857239067554474
225,HEX0000225,Oceano,Marina,Baja California,5,0.416949778795242,0.0833899557590485,0.0809879302978516,0.0855325609445572
226,HEX0000226,Oceano,Marina,Baja California,5,0.415468372404575,0.0830936744809151,0.0823297649621964,0.0840693414211273
227,HEX0000227,Oceano,Marina,Baja California,4,0.325595371425152,0.081398842856288,0.0808276012539864,0.0818374827504158
228,HEX0000228,Oceano,Marina,Baja California,5,0.407265305519104,0.0814530611038208,0.0800141543149948,0.0821866095066071
229,HEX0000229,Oceano,Marina,Baja California,5,0.399363420903683,0.0798726841807365,0.078858345746994,0.081007108092308
230,HEX0000230,Oceano,Marina,Baja California,4,0.335925742983818,0.0839814357459545,0.0824073553085327,0.0858589187264442
231,HEX0000231,Oceano,Marina,Baja California,5,0.410772398114204,0.0821544796228409,0.0816311687231064,0.082994170486927
232,HEX0000232,Oceano,Marina,Baja California,4,0.322424344718456,0.0806060861796141,0.0803240239620209,0.080879308283329
233,HEX0000233,Oceano,Marina,Baja California,4,0.323755733668804,0.080938933417201,0.080259382724762,0.0813417360186577
